100	7	asc
56.4593	68.7799	68.8485	69.2118	63.2530	69.8795	76.5432
57.7751	67.8230	67.8788	69.4581	63.4940	68.0723	65.4321
55.7416	68.1818	68.3636	68.5961	62.7711	68.5542	67.0732
57.4163	67.7033	68.2424	68.3498	63.4940	68.0723	66.6667
53.8278	68.5407	68.4848	68.2266	62.2892	68.1928	70.7317
56.4593	68.4211	66.6667	67.3645	62.4096	67.8313	71.6049
55.7416	67.5837	67.8788	68.5961	62.1687	68.0723	72.8395
57.7751	67.9426	68.6061	67.6108	63.9759	68.3133	67.9012
56.5789	68.0622	68.1212	70.0739	63.3735	67.5904	77.7778
54.5455	67.4641	67.8788	69.2118	61.3253	67.8313	60.4938
54.6651	67.4641	68.9697	68.8424	62.5301	68.1928	66.6667
56.9378	67.4641	67.8788	68.3498	63.1325	67.3494	74.0741
56.2201	68.3014	67.8788	68.7192	63.0120	67.8313	71.6049
56.9378	68.6603	68.9697	69.5813	63.6145	69.1566	67.9012
55.1435	67.3445	67.6364	67.3645	63.2530	68.1928	58.0247
55.3828	67.9426	67.3939	70.0739	62.6506	67.2289	67.0732
55.5024	69.0191	68.1212	68.4729	62.8916	68.9157	73.1707
58.1340	68.5407	68.4848	68.4729	63.8554	69.0361	69.1358
56.4593	67.9426	68.0000	69.4581	63.2530	68.0723	66.6667
57.2967	68.7799	68.8485	69.7044	63.7349	69.0361	71.6049
57.1770	68.6603	68.4848	68.9655	63.7349	68.5542	67.9012
55.5024	67.4641	67.8788	67.9803	62.7711	67.7108	62.9630
56.8182	68.0622	67.7576	69.2118	62.7711	68.1928	75.3086
55.6220	68.6603	69.0909	69.2118	63.1325	69.5181	67.9012
57.8947	67.3445	67.6364	68.7192	62.5301	67.7108	69.1358
57.8947	67.8230	68.4848	68.2266	64.0964	68.6747	69.1358
55.8612	68.1818	68.6061	68.7192	62.2892	68.0723	74.3902
55.2632	67.4641	68.1212	68.8424	62.5301	68.1928	73.1707
56.5789	68.5407	67.6364	68.4729	63.7349	67.7108	66.6667
55.8612	67.5837	67.8788	68.3498	62.2892	67.3494	62.9630
56.6986	67.7033	68.1212	68.9655	63.8554	68.3133	77.7778
58.4928	68.1818	67.2727	68.9655	64.4578	68.3133	64.1975
55.0239	67.2249	67.7576	68.2266	62.0482	67.7108	65.8537
54.6651	67.7033	67.2727	68.2266	61.8072	67.5904	65.8537
56.3397	67.1053	68.2424	69.5813	63.0120	68.1928	74.0741
55.5024	68.5407	68.2424	69.4581	62.0482	68.4337	75.3086
54.4258	67.9426	69.0909	69.0887	62.2892	67.9518	65.4321
56.2201	68.4211	67.7576	68.2266	62.6506	67.5904	62.9630
56.1005	68.8995	68.4848	68.8424	63.6145	68.4337	69.1358
55.9809	69.6172	68.7273	69.8276	62.6506	69.3976	81.4815
56.5789	68.0622	67.7576	67.9803	62.4096	68.3133	69.1358
58.7321	68.5407	68.3636	69.7044	63.9759	68.4337	76.5432
54.9043	68.8995	68.2424	69.4581	62.0482	68.9157	74.0741
55.2632	68.3014	68.8485	69.5813	62.8916	68.7952	69.5122
56.5789	67.3445	66.6667	69.3350	63.0120	66.9880	70.3704
55.8612	68.1818	67.8788	69.3350	62.7711	68.0723	75.3086
56.2201	68.1818	67.8788	69.3350	62.4096	68.3133	62.1951
55.8612	67.3445	68.7273	67.7340	63.6145	68.1928	69.1358
55.8612	68.8995	68.8485	68.8424	63.0120	69.8795	81.4815
55.9809	66.2679	66.4242	67.6108	62.0482	66.2651	58.0247
56.1005	67.8230	68.4848	67.6108	63.2530	68.6747	69.1358
54.7847	68.0622	67.3939	67.6108	62.1687	68.1928	66.6667
56.3397	69.3780	68.4848	69.5813	63.2530	68.6747	74.0741
56.3397	68.5407	68.8485	69.7044	63.2530	68.9157	73.1707
57.1770	68.1818	68.4848	69.5813	63.2530	69.1566	76.5432
57.4163	68.1818	68.1212	67.9803	63.8554	68.1928	64.1975
54.9043	67.9426	67.6364	68.2266	61.8072	67.8313	64.1975
55.6220	68.7799	68.1212	68.4729	63.0120	68.6747	74.0741
56.9378	67.8230	68.3636	69.7044	64.0964	68.0723	69.5122
56.4593	67.2249	66.6667	67.9803	62.4096	66.8675	69.1358
56.5789	68.0622	68.9697	69.9507	63.2530	67.8313	70.7317
55.6220	68.5407	69.6970	68.3498	63.3735	68.9157	66.6667
55.6220	67.9426	67.7576	68.3498	62.1687	67.3494	60.9756
55.9809	68.8995	68.7273	69.5813	63.3735	68.6747	71.6049
56.6986	67.9426	68.1212	69.2118	63.7349	67.5904	72.8395
56.2201	68.4211	68.7273	69.4581	63.3735	68.0723	74.0741
56.2201	68.7799	68.4848	68.4729	63.7349	69.1566	69.1358
55.5024	67.7033	67.3939	67.9803	63.0120	67.3494	74.0741
56.1005	68.7799	68.1212	68.5961	62.6506	68.9157	71.6049
57.0574	67.2249	66.9091	67.9803	62.4096	67.8313	62.9630
56.1005	68.6603	67.6364	68.5961	62.2892	68.0723	67.9012
56.3397	68.1818	68.1212	68.5961	62.8916	68.3133	66.6667
57.0574	67.2249	68.4848	69.8276	63.9759	67.4699	73.1707
55.8612	67.7033	68.6061	68.4729	62.7711	67.5904	70.3704
55.9809	67.9426	66.7879	68.5961	61.9277	67.9518	74.0741
57.0574	68.8995	68.8485	68.9655	64.0964	69.8795	71.6049
55.9809	68.4211	69.2121	69.4581	63.2530	68.0723	66.6667
56.6986	67.9426	69.3333	68.9655	63.9759	68.7952	65.8537
56.5789	68.6603	69.3333	69.0887	63.8554	69.2771	70.3704
54.5455	68.4211	67.3939	67.1182	62.4096	67.9518	61.7284
58.1340	68.4211	68.6061	69.0887	63.7349	69.3976	70.3704
55.1435	68.1818	67.7576	69.2118	61.9277	68.0723	65.4321
57.0574	67.8230	68.0000	68.9655	63.4940	67.9518	69.1358
57.6555	68.3014	68.6061	69.9507	64.3373	68.6747	76.5432
54.1866	68.4211	68.8485	68.5961	62.0482	68.1928	69.1358
57.2967	69.3780	68.3636	69.4581	63.7349	69.5181	65.4321
55.3828	68.8995	69.3333	69.5813	63.4940	69.5181	76.8293
54.5455	68.0622	68.0000	68.8424	61.8072	68.4337	71.6049
57.6555	68.0622	68.3636	68.1034	63.2530	68.9157	70.3704
56.3397	67.1053	67.1515	67.7340	63.1325	66.5060	68.2927
57.6555	67.8230	67.5152	68.7192	63.4940	67.3494	69.1358
57.0574	68.0622	67.7576	68.1034	62.7711	67.8313	70.3704
55.6220	67.5837	68.2424	67.4877	62.8916	68.3133	69.1358
55.8612	67.9426	67.7576	69.3350	62.0482	68.0723	74.0741
58.0144	67.7033	66.4242	68.9655	63.0120	67.3494	66.6667
55.8612	68.8995	69.4545	68.2266	63.6145	69.1566	66.6667
56.6986	68.7799	68.9697	70.1970	63.9759	69.2771	77.7778
56.2201	68.0622	68.3636	68.5961	63.0120	68.7952	76.8293
53.9474	67.8230	68.1212	68.2266	61.6867	68.0723	65.8537
55.6220	68.6603	68.7273	69.8276	63.0120	69.0361	72.8395
