-0.4,-1,0,-0.27273,-0.14286,-0.33333,-1,0,0,-1,-0.6,-1,0,0,0,-0.2,-1,-1,0,1,-1,-0.33333,-0.25,0,0,0.5,0.6,-1,0,1,0.33333,0,-0.5,1,-1,-1,-1,1,1,0,0,0,0,-1,0,0,0.1,0,0,-0.6,-0.25,0.8,0,0,0,1,0.33333,0,1,0,0,0,0.5,0,0,-1,-1,0,-0.5,0,-1,0,1,0,0.27273,0,1,0,-1,0,0,0,0,-1,1,1,-1,0,1,1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,0,0,0.42857,0,0,0,1,1,1,0.27273,1,0,1,0,0,0,0,0,0,0,-0.2,0,-1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,-1,0,1,0,0,-1,0,0,-1,0,1,1,-1,0,0,0,-1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,1,0.33333,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,-1,-1,-1,0.33333,0,1,-1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,-1,0,0,0,0,0,-1,-0.33333,0,-0.27273,0.14286,0,-0.33333,0,0,0,0,0,0.33333,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,1,0,0,-0.2,0,0,0,-1,0,-0.5,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,-0.5,0,0,0,0,0,0,0,0,1
-1,-0.5,-1,-0.33333,1,0,-1,0,-1,1,-1,0,0,-1,-0.33333,0.77778,0,1,-1,-0.5,-1,1,1,-0.2,0,0.25,-0.77778,-1,0,0,1,1,1,1,-0.5,1,-1,0,0,0,0,1,1,-1,-1,0,-0.075,1,0,0,1,1,0,1,-1,0,0,0,0,0,0,1,0.33333,0,1,1,-1,0,0,0.33333,0,-1,1,0,-0.2,0,0,-0.14286,0,0,-1,1,0.33333,0,-1,-1,-1,0,0,0,0,-0.076923,0,0,-1,0,1,-1,0,-1,0.5,-1,0,-1,0,0,0.2,0,-1,0,1,0,-0.33333,0,0,-0.33333,0,0,-0.23077,0.2381,0,1,0,0,0.25,-1,-0.33333,0,0.33333,0,0.5,0,0,0,0,-1,1,0,0.076923,0,0,0,1,0,1,0.5,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,-0.84615,0,0,1,0,-1,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0.33333,0,0,0,0,0,-0.33333,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0.46667,0,0,0,0,-0.14286,0,0,0,0,1,0,0,-1,-0.33333,0,0,0,0,0,0,0,0,0,-1,0,1,-0.14286,-0.69231,0,0.2,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.75,0,-0.33333,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,-0.2,0,0,0.33333,0,1,0,0,0,0
0,0,0,0.2381,1,1,0,0,1,1,-0.33333,-0.33333,0.5,0,0.33333,1,-1,1,0,-0.33333,1,1,0.6,1,-1,-0.25,0,0,0,-1,-1,1,1,0,0,1,-1,-1,0,0,0,0.5,-0.33333,0,1,0,0.1,-1,1,0,0.2,0,1,1,0,-1,0,0,0,1,0,0,0.11111,-1,-1,0,1,-1,0,0.5,0,1,-0.33333,-1,-0.30435,0.5,-1,-1,0,1,-1,-1,0,-1,0,0,1,0,-1,0,0,0.23077,0,-1,1,0,0,-1,-1,0,1,0,0,-1,0,0,-1,1,0,0,0,1,0,0,0,0,0,-1,-0.5,-0.2381,-1,1,0,0,-1,0,1,-1,1,0,0.33333,0,1,0,1,0,-1,0,-0.75,1,0,0,-1,0,1,0,1,0,0,0,0,0.33333,1,0,1,0,0,1,0,-0.33333,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,1,1,0,1,0,0,-1,1,0,1,0,0,-1,-1,-0.33333,0,0,0,0.5,0,0,-1,0.27273,-1,0,0,0,-0.2,0,-1,0,0,0,0,1,-0.33333,-1,0,0,0,0,0,0,1,0,0,-1,0,0,-0.2381,-0.38462,1,0,0,1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,-0.25,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,-1,0,0,0,0,0,1
-0.33333,0,0,-0.04,1,0,0,-1,0,-0.5,-0.33333,0,1,1,0.5,0.66667,-1,-0.33333,0,1,-1,-1,0,-0.33333,0,0.2,0.33333,0,0,0,0,0,-1,1,-1,0,-1,0,-0.33333,0,0,-0.33333,-1,-1,0,0,0.15,-1,0,-0.6,-0.5,-0.33333,0,0,0,-1,-0.33333,-1,-1,-1,0,-1,0,0,0,0,-0.33333,0,0,0.5,-1,-1,1,0,0.15789,1,0,1,0,-1,0,1,0,0,1,0,0.33333,-0.6,1,1,0,0.14286,0,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,-1,0,0,0,0.33333,0,0,0,0,0,-0.5,-0.2,0,1,0,0,-1,0,1,0,1,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,-0.5,-1,-1,0,0.33333,1,0,0,0,-0.5,-0.33333,0,0,0,0,-1,0,-0.33333,0,0,0,0,-1,0,0,0,0,0,-1,0,1,-1,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,-1,0,0,0,0.2,0,0,-1,0.33333,0,0,0,0,1,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.12,-0.42857,-0.33333,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0.2,0,0,0,0,0,-0.6,0,0,0,0,0,-1,0,0,0,1,0,0,-1,1,0,-0.33333,0,0,0,0,1,-1,0,0,0
0.5,-0.5,1,0.21739,-1,-0.33333,0,0,1,-1,-0.5,-1,0.33333,-1,0.33333,-0.5,0,-1,0,0,1,0,-0.33333,0.33333,1,0.14286,1,0,0,-1,0.33333,1,-1,0,-0.5,0,-1,0,-1,0,0,0.5,1,0,0,0,0.075,0,0,-0.5,0.33333,0,0,-1,0,0,1,-1,0,0,0,0,0.11111,0,0,-1,0,1,-0.33333,-0.2,0,0,1,1,0.125,0,-1,0,0,0,-1,0,-0.2,0,1,1,-0.33333,0.71429,0,0,0,-0.1,0,1,0,1,-1,1,0.5,0,1,1,0,0,-1,-1,0,0,1,-1,0,0,-1,0,1,0,1,0,-1,-0.21739,0,1,1,1,0,1,0,0,-1,0,0.33333,0,0,0,-1,0,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,1,-1,0,1,0,0,0,0,0,0,1,-1,1,0,1,0,0,-1,0,0,-1,1,-0.33333,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,-1,-1,0,-1,0,1,1,0,0,1,0,-1,0,0,0,0,1,1,0,0,0.1,0,1,-1,0,0,0,0,-1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,1,-0.13043,-0.1,0,-0.33333,0,0,0,-1,0,0.33333,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,-0.5,0,0,0,1,-1,0.42857,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-0.6,0,0,1,0,0,-1,0,0,-1
0.25,0.33333,-1,0.30435,1,1,0.33333,0,-1,0,0,0,0.33333,1,0.25,0.2,1,1,0,0.25,1,0,0,0.5,1,-0.5,-0.2,0,1,0,-1,1,0,0,0.33333,0,-1,0,0.33333,1,1,-0.33333,-1,0.33333,0,1,0.225,0,0,0.33333,0.33333,-0.25,1,-1,0,-0.5,0,0,1,0,-1,-1,-0.25,0,0,0,-1,0,0,0.42857,0,1,-1,0,0.29412,0,0,0.33333,0,0,0,1,-0.42857,0,0,1,0,-1,0,1,0,0.28571,0,1,-0.33333,0,0,1,0,-1,-0.25,-1,0,1,-1,0,1,1,1,1,0,-1,-1,0,0,0,0,-0.33333,0.2,0.043478,0,1,0,1,0,-1,0,0,0,1,1,0,1,-1,0,1,-1,0,0.6,-1,1,-1,0,-1,1,-1,1,0,0.33333,0,0,0,0,1,0,0,1,0,1,-1,-0.2,0,1,0,0,-1,1,0,0,1,-1,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,1,1,0,0,-1,0.04,0,-1,1,0,0.33333,1,1,0,1,-1,0,-1,-1,1,0,0,0,1,0,0,0,0,-1,1,0,0,-0.13043,0.14286,1,0.5,0,0,0,0,-1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0.33333,0,0,1,0,0,0.5,-1,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,-0.33333,1,0,0,0,0,-1,0,0,0
-0.71429,0,-1,-0.33333,0,0,0,1,-0.33333,-1,0.42857,0,-1,-1,0,0,-1,0.33333,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,1,-1,1,0,-1,0,-1,0,0,0,0.14286,1,0,-1,0,-0.1,1,0,-0.2,0,-0.14286,0,-1,-1,-1,-1,-1,-0.11111,1,0,1,-1,-1,0,0,-1,1,-1,1,-1,0,-1,0,-0.11111,-0.14286,1,-1,1,1,-1,1,0.33333,0,1,0,0,0.33333,0,-0.33333,-1,-0.28,-1,0,1,0,0,1,0,-1,0.33333,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-0.066667,0,1,0,0,1,-1,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0.33333,0,0,0,-1,-1,1,1,1,0,0,0,1,-1,-1,-1,0,0,-1,0,0,-1,1,0.5,0,-1,0,0,1,0,0,-1,1,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,1,0,0,-1,0,-1,-0.33333,0,0,0,0.2,0,-1,1,0.2381,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,1,0,1,0,0,1,-1,0,0.33333,0,1,0.2,0.36,-0.5,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,-0.2,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,-0.047619,-0.5,0,0,0,0,-0.5,-0.2,0,0,0,-1,-0.11111,-1,-1,0,0.2,0,1,-0.77778,0,0.42857,0,0.55556,0,0,0,0,-1,-0.5,0,1,1,-1,-0.33333,1,0,0,0,1,1,0,1,0.225,0,0,0.5,-0.55556,0.4,0,0,0,-1,1,0,0,0,1,-1,-1,0,1,0,-1,0.33333,0.33333,0.14286,-1,0,1,-1,0.52381,1,1,0,0,-1,0,1,0.14286,0,1,0,0,0.25,0,0,0,-0.11111,0,0,0,0,0,0,0.33333,0,0.2,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,1,0,-0.33333,0.61905,0,-1,0,-1,0,-1,1,0,1,-1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-0.33333,-1,-0.33333,-1,0,0,-1,1,1,0,0,0.42857,0,0,1,0,0,0,0,-1,-1,-1,0,0,0,1,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.6,0,0,0,0,-1,1,0,0.28571,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,1,0,0,0,-1,0,-0.047619,-0.55556,1,0.66667,0,0,0,0,0,0,0,1,0,-1,0,-1,0,0.33333,0,0,1,0,0,-1,0,0,0,0.5,0,0,0,-1,0,0.25,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,1,0,-1,0,0,1,-1
0,-1,0,-0.15789,0,0,-1,0,0,-0.33333,-0.33333,0,-1,1,-0.2,0,0,-0.33333,1,0.6,0,1,0.14286,0.2,1,0,0.5,0,1,1,0,0,-0.33333,1,0.33333,-1,1,-0.33333,1,-1,0,0,1,0,-1,0,0.2,1,-1,0.14286,0.14286,0,-1,0,-1,0,1,0,1,0,-1,1,-0.6,0,0,0,-1,-1,-1,-1,-1,0,-0.33333,1,0.36842,0.25,-1,1,0,0,1,0,-0.33333,0,0.33333,1,-1,0.5,0,1,1,0.69231,1,0,1,0,0,0,0.33333,0,-0.2,-1,1,1,0,-1,0,0.33333,0,1,0,0,0,0,0,0,1,-0.33333,0,0.15789,0,-1,0,0,0,-1,0,0,0,-1,0.5,0,-0.33333,0,0,0,0,0,0,0,0,-1,0,-1,1,-1,0,0,0.33333,0.33333,0,-0.33333,0,1,-1,0,0,1,0.33333,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0.2,0,-1,1,0.14286,-1,0,1,0.071429,-1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-0.36842,0.38462,1,-0.2,0,0,0,1,0,-1,0,1,0,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,-0.14286,0,1,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0
0.42857,0.33333,-1,0.11111,1,1,-1,0,1,1,0.14286,0,-1,-1,-0.2,1,1,0,0,-0.66667,-1,1,0.2,-0.33333,0,0.6,-0.33333,0,1,0,1,1,1,0,0.33333,1,1,1,-1,0,0,0,0.33333,1,1,1,0.15,0,0,-0.33333,1,0.14286,0,-1,0,-1,0,0,1,0,-1,1,0.2,1,1,0,0.33333,0.33333,0,0.2,0,0,-0.33333,0,0.066667,0,0.33333,1,1,0,0,1,0.2,0,-1,0,-1,0,0,0,-1,0,0,0,1,0,0,-1,-0.2,0,-0.66667,0,1,1,0,0,0,0,-1,1,1,0,1,1,0,0,0,-0.33333,0.33333,-0.11111,0,0,0,0,0,-1,-1,0,-1,0,0.33333,0,-1,0,0,0,-1,0,0.33333,0,0,0,1,1,0,0,-1,0,0,1,0,-1,-1,1,0,0,0,1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,0,1,1,0,0,1,0,0,-1,1,0,1,0,1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,-1,1,1,0.33333,0,0,-1,-0.33333,0,0,0,0.28571,0,0,-1,0,0.6,0,0,0,0,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,1,1,1,0.11111,0.11111,1,-1,0,0,0,1,0,1,-1,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-0.33333,0,1,0,-1,0,0.4,-1,0,0,0,1,1,-1,0,0,0,0,0,0,0,1,0.6,-1,0,0,0,0,0,0,1,0
