100	7	asc
79.7619	86.9617	77.2121	73.1527	77.8313	81.2048	53.4483
73.8095	86.6029	77.0909	74.0148	76.6265	81.4458	53.5714
77.1084	87.0813	77.5758	72.7833	77.4699	82.0482	54.6798
75.0000	86.7225	77.3333	72.7833	77.2289	81.6867	54.5567
71.0843	87.2010	77.3333	72.9064	77.5904	81.8072	53.3251
75.0000	86.6029	76.4848	72.6601	77.1084	81.2048	53.8177
73.8095	86.3636	76.9697	72.2906	76.6265	81.3253	53.0788
79.7619	86.6029	76.3636	72.7833	75.9036	80.8434	53.4483
78.3133	87.4402	77.4545	74.5074	77.2289	82.1687	53.5714
75.9036	86.9617	77.0909	72.7833	76.5060	81.9277	53.3251
80.7229	87.2010	76.8485	73.0296	76.9880	81.9277	53.8177
73.8095	86.3636	76.7273	72.5369	76.6265	80.9639	52.7094
68.6747	86.8421	77.6970	74.0148	77.4699	82.0482	53.2020
86.7470	86.7225	77.4545	73.6453	77.1084	81.6867	53.6946
78.5714	86.7225	77.9394	74.1379	77.7108	81.8072	54.3103
78.3133	86.6029	76.8485	72.6601	77.1084	81.4458	52.8325
70.2381	87.3206	77.2121	72.9064	77.3494	81.6867	53.3251
71.4286	87.3206	78.0606	73.3990	77.2289	82.4096	53.8177
73.8095	86.7225	76.7273	72.4138	76.8675	80.8434	55.0493
76.1905	86.7225	76.3636	73.1527	76.3855	81.3253	53.6946
83.3333	87.0813	77.5758	73.5222	77.9518	81.9277	54.8030
73.4940	86.7225	76.3636	72.2906	76.7470	81.6867	54.0640
66.6667	86.8421	77.8182	72.9064	77.2289	82.2892	53.4483
77.3810	86.3636	76.7273	73.3990	76.5060	81.2048	53.5714
72.6190	86.2440	76.3636	71.7980	76.1446	80.2410	53.5714
71.4286	86.9617	78.1818	73.1527	78.0723	82.4096	52.7094
78.3133	86.6029	77.0909	72.9064	76.8675	81.5663	54.5567
74.6988	86.3636	77.3333	73.5222	77.4699	81.2048	54.3103
80.7229	87.2010	77.2121	73.8916	77.4699	81.8072	52.5862
82.1429	86.9617	77.3333	73.0296	77.9518	81.4458	53.3251
79.5181	87.0813	77.3333	73.3990	76.8675	81.9277	53.8177
69.0476	86.9617	76.6061	72.7833	76.5060	81.8072	52.5862
76.1905	86.2440	76.9697	72.6601	77.1084	81.2048	54.6798
80.7229	87.5598	78.3030	73.7685	77.2289	82.4096	53.9409
85.7143	86.6029	77.0909	72.5369	77.2289	81.3253	54.3103
75.0000	86.6029	77.0909	73.2759	76.9880	81.5663	52.7094
67.4699	86.4833	76.9697	73.0296	77.1084	81.3253	54.0640
77.1084	86.6029	77.5758	74.1379	77.4699	81.4458	53.3251
73.8095	86.9617	77.0909	72.4138	76.9880	81.9277	53.3251
79.7619	86.7225	76.6061	72.5369	76.9880	81.3253	53.6946
78.3133	87.4402	77.5758	74.5074	77.3494	82.1687	54.1872
71.0843	86.3636	76.4848	71.5517	76.5060	81.6867	53.8177
76.1905	87.0813	77.8182	74.1379	77.9518	82.0482	54.0640
77.1084	86.6029	77.4545	73.0296	77.2289	81.5663	52.9557
75.0000	86.7225	77.3333	73.1527	76.9880	81.4458	53.9409
73.8095	86.8421	76.7273	72.6601	77.3494	81.2048	53.9409
73.8095	86.7225	77.8182	73.0296	76.8675	81.8072	54.0640
82.1429	86.6029	76.7273	72.4138	77.4699	80.9639	53.4483
71.0843	86.4833	76.3636	72.7833	76.6265	81.0843	53.4483
79.7619	86.4833	77.5758	73.7685	77.2289	81.4458	53.5714
70.2381	87.4402	78.0606	73.1527	77.8313	82.6506	53.0788
71.4286	87.0813	76.9697	72.1675	77.1084	82.0482	54.6798
79.5181	87.4402	77.2121	72.5369	77.3494	81.8072	55.0493
71.0843	86.1244	77.2121	72.5369	77.2289	81.0843	52.9557
77.1084	87.0813	77.0909	73.3990	77.2289	81.6867	53.8177
82.1429	86.4833	77.5758	73.6453	77.3494	81.4458	53.8177
79.5181	86.7225	77.6970	73.0296	77.3494	81.9277	54.3103
73.8095	86.9617	77.0909	73.6453	77.4699	81.4458	53.5714
79.7619	86.3636	77.4545	72.5369	77.1084	81.5663	53.5714
70.2381	86.7225	76.4848	72.2906	76.2651	80.9639	53.8177
72.2892	86.9617	76.9697	73.7685	77.4699	81.3253	53.9409
67.8571	86.7225	76.9697	72.9064	76.3855	81.4458	53.9409
77.1084	86.6029	77.5758	73.6453	77.1084	81.5663	53.3251
79.7619	86.2440	75.2727	71.6749	76.6265	80.3614	53.0788
77.1084	85.6459	76.6061	71.9212	76.9880	81.0843	54.1872
85.7143	86.1244	77.4545	72.5369	77.1084	81.2048	53.5714
72.6190	87.2010	77.5758	73.2759	77.2289	81.9277	53.2020
73.8095	87.2010	76.8485	73.6453	77.2289	81.5663	53.9409
70.2381	87.0813	77.4545	73.6453	77.7108	81.8072	53.0788
84.3373	87.7990	78.1818	73.6453	77.8313	82.4096	52.8325
77.3810	87.2010	77.5758	73.0296	77.2289	82.0482	53.5714
82.1429	86.3636	76.7273	73.0296	76.6265	80.9639	54.1872
77.3810	87.2010	77.9394	72.9064	77.5904	82.2892	53.3251
77.1084	86.6029	77.3333	72.9064	77.7108	81.5663	53.8177
65.0602	86.7225	77.4545	73.6453	77.9518	81.6867	53.0788
82.1429	86.7225	77.0909	72.4138	76.9880	81.9277	53.0788
80.9524	86.1244	76.4848	72.9064	76.3855	81.0843	53.5714
77.1084	86.4833	77.2121	73.2759	77.8313	80.9639	53.0788
70.2381	86.8421	76.8485	73.1527	76.5060	81.4458	54.0640
77.1084	86.8421	77.8182	73.8916	77.5904	81.9277	53.6946
77.1084	86.8421	77.2121	72.6601	77.3494	81.8072	53.3251
77.3810	86.2440	76.7273	72.1675	76.3855	81.2048	53.6946
78.3133	85.8852	76.6061	72.9064	76.8675	81.4458	53.4483
70.2381	86.6029	78.0606	74.5074	77.8313	81.6867	53.4483
83.1325	87.0813	77.3333	73.6453	77.2289	81.6867	53.6946
84.5238	86.2440	76.8485	72.6601	77.2289	80.9639	53.9409
75.0000	86.2440	77.2121	72.4138	76.7470	81.3253	53.9409
72.2892	87.0813	77.2121	73.2759	76.9880	81.5663	54.5567
65.4762	87.4402	77.3333	73.6453	77.2289	82.0482	53.0788
73.8095	87.0813	77.2121	73.3990	77.7108	81.6867	53.4483
71.4286	86.8421	77.9394	73.2759	77.4699	81.8072	53.8177
78.3133	86.3636	76.7273	72.9064	77.1084	80.8434	54.6798
78.3133	86.3636	77.0909	73.6453	77.5904	81.2048	53.4483
72.2892	86.6029	77.3333	72.6601	76.9880	81.4458	54.1872
75.0000	86.4833	76.7273	72.9064	76.9880	81.0843	53.4483
75.0000	87.4402	76.9697	72.9064	77.5904	82.1687	53.9409
77.3810	87.2010	77.0909	72.6601	76.2651	81.4458	53.8177
78.5714	87.0813	77.9394	73.8916	77.9518	82.1687	53.2020
78.5714	86.8421	77.3333	72.9064	77.2289	81.4458	55.1724
77.1084	87.0813	77.5758	72.7833	77.2289	81.8072	52.9557
