100	7	asc
61.8421	84.5694	85.3333	92.5926	72.2892	85.3012	66.3793
61.2440	84.8086	85.3333	86.4198	72.1687	85.4217	67.1182
61.1244	84.4498	85.3333	79.0123	72.1687	84.9398	66.9951
61.4833	85.1675	84.9697	72.8395	72.1687	85.1807	67.1182
61.2440	84.6890	84.9697	82.9268	72.0482	85.1807	66.8719
61.4833	84.4498	85.2121	75.3086	71.8072	85.3012	64.9015
61.9617	85.1675	85.3333	87.8049	72.5301	85.5422	66.9951
61.4833	84.5694	84.8485	81.4815	72.2892	84.8193	66.2562
61.4833	84.3301	85.2121	79.0123	72.5301	85.1807	66.5025
61.4833	84.8086	85.3333	81.4815	72.2892	85.1807	66.9951
61.1244	84.2105	84.8485	79.0123	71.9277	85.1807	65.5172
61.1244	84.5694	85.2121	78.0488	72.2892	84.8193	66.1330
62.2010	85.5263	85.9394	87.6543	72.8916	86.0241	67.2414
61.3636	85.1675	85.0909	81.4815	72.0482	85.0602	66.3793
61.3636	84.5694	85.2121	83.9506	72.5301	85.1807	67.2414
61.7225	84.5694	85.0909	85.1852	72.4096	85.1807	65.8867
60.8852	83.8517	85.2121	80.4878	71.8072	84.8193	67.1182
61.4833	85.0478	85.8182	86.4198	72.5301	85.9036	67.1182
61.7225	84.4498	84.9697	72.8395	72.2892	85.0602	66.3793
62.0813	84.6890	85.2121	82.7160	72.5301	85.1807	66.9951
61.4833	85.0478	84.9697	83.9506	71.9277	85.3012	66.6256
61.3636	83.8517	84.9697	79.0123	72.1687	84.4578	66.7488
61.2440	84.4498	85.3333	76.8293	72.1687	85.1807	66.7488
61.1244	84.3301	84.9697	83.9506	71.8072	85.1807	65.2709
61.1244	84.5694	84.2424	74.0741	71.3253	84.3373	65.6404
61.8421	84.9282	85.5758	88.8889	72.8916	85.3012	67.8571
61.6029	84.8086	85.8182	81.4815	72.6506	85.5422	66.6256
61.4833	84.8086	85.3333	80.2469	72.5301	85.0602	67.9803
61.7225	85.1675	85.2121	81.4815	72.2892	85.5422	65.5172
61.8421	85.5263	85.3333	90.2439	72.6506	85.9036	67.4877
61.9617	85.0478	84.9697	80.2469	72.6506	85.3012	67.2414
61.6029	84.9282	84.8485	83.9506	72.2892	85.0602	66.0099
61.3636	84.6890	85.4545	83.9506	72.2892	85.4217	66.1330
61.9617	84.6890	85.2121	81.4815	72.4096	84.9398	66.9951
61.1244	84.6890	85.3333	77.7778	72.0482	85.4217	66.7488
61.1244	83.9713	84.7273	79.0123	71.4458	84.5783	66.3793
61.3636	84.4498	85.2121	80.2469	72.2892	84.9398	66.6256
61.1244	84.4498	85.2121	80.4878	71.9277	84.9398	66.2562
61.9617	85.0478	85.5758	86.4198	72.7711	85.9036	66.9951
61.2440	84.5694	84.8485	85.3659	72.0482	85.1807	66.2562
61.4833	85.0478	85.4545	80.4878	72.5301	85.4217	67.1182
60.7656	84.3301	84.4848	77.7778	71.0843	84.5783	64.2857
61.7225	85.1675	85.2121	86.4198	72.4096	85.1807	67.3645
61.2440	84.5694	85.3333	83.9506	72.2892	85.1807	67.2414
61.4833	84.3301	85.0909	88.8889	72.0482	85.0602	67.2414
60.8852	84.5694	85.4545	80.2469	72.4096	85.1807	66.9951
61.4833	84.6890	85.3333	79.0123	72.4096	85.4217	66.5025
61.1244	84.4498	84.4848	71.6049	71.5663	84.8193	65.6404
61.2440	84.5694	85.0909	87.6543	72.1687	85.3012	66.6256
62.0813	84.8086	85.8182	81.7073	72.8916	85.9036	66.9951
61.4833	84.3301	85.0909	76.5432	72.1687	84.8193	66.9951
60.6459	84.5694	84.8485	76.5432	71.5663	85.0602	64.9015
61.3636	84.3301	85.4545	81.4815	72.2892	85.3012	66.1330
61.6029	84.0909	85.0909	78.0488	72.4096	84.8193	66.6256
61.4833	85.2871	85.5758	85.1852	72.4096	85.9036	66.7488
61.2440	84.4498	84.8485	76.5432	72.0482	84.9398	66.7488
61.0048	84.4498	85.2121	84.1463	71.6867	84.9398	65.5172
62.2010	85.0478	84.9697	90.1235	72.8916	85.3012	67.9803
61.6029	85.2871	85.3333	86.4198	72.4096	85.6627	67.2414
61.4833	85.2871	85.3333	83.9506	72.4096	85.4217	66.7488
61.8421	85.1675	85.5758	85.1852	73.0120	85.3012	66.9951
61.3636	84.8086	85.0909	80.2469	72.0482	85.0602	67.2414
61.2440	84.8086	85.4545	76.5432	72.2892	85.1807	66.9951
61.2440	84.4498	85.0909	83.9506	71.9277	85.0602	66.1330
61.3636	84.4498	85.2121	87.8049	72.4096	85.1807	66.5025
61.8421	84.5694	85.0909	81.7073	72.4096	85.4217	66.7488
61.0048	84.2105	84.8485	80.2469	71.9277	84.5783	66.5025
61.9617	85.1675	85.4545	80.2469	72.6506	85.9036	67.2414
61.2440	84.5694	85.0909	81.4815	71.9277	84.9398	66.2562
61.2440	84.8086	84.8485	79.0123	72.0482	84.9398	66.6256
61.0048	84.3301	84.9697	75.3086	71.8072	84.9398	66.7488
62.4402	85.2871	85.3333	86.4198	72.8916	85.4217	67.7340
61.1244	84.4498	85.3333	85.1852	72.0482	84.9398	66.1330
61.0048	84.4498	84.8485	75.3086	71.8072	85.0602	66.8719
61.2440	84.8086	85.2121	87.6543	72.0482	85.3012	65.8867
61.3636	85.1675	85.5758	83.9506	72.5301	85.5422	65.8867
61.6029	85.1675	85.4545	79.0123	72.1687	85.5422	66.2562
61.4833	84.8086	85.6970	85.1852	72.7711	85.6627	66.8719
61.0048	84.0909	85.3333	81.7073	72.0482	84.8193	67.2414
61.3636	84.4498	85.0909	79.2683	72.1687	84.9398	66.2562
61.1244	84.6890	85.0909	81.4815	72.0482	84.9398	66.1330
61.7225	84.4498	85.2121	90.1235	72.2892	84.9398	67.7340
61.3636	84.8086	85.2121	82.7160	72.2892	84.9398	65.8867
61.3636	84.8086	84.9697	77.7778	71.9277	85.3012	66.7488
61.4833	84.8086	85.2121	83.9506	72.1687	85.4217	66.3793
61.4833	84.2105	84.9697	81.7073	72.1687	84.9398	66.2562
61.4833	84.5694	85.4545	78.0488	72.4096	85.1807	66.1330
61.7225	84.8086	85.2121	83.9506	72.5301	85.4217	67.4877
61.4833	84.3301	85.3333	77.7778	72.2892	85.1807	66.0099
62.0813	84.9282	85.3333	82.7160	72.7711	85.3012	65.7635
61.7225	84.5694	85.2121	82.7160	72.1687	85.3012	67.1182
61.2440	84.8086	85.3333	74.0741	72.4096	85.4217	66.7488
61.7225	85.2871	85.0909	87.6543	72.0482	85.4217	67.3645
61.4833	84.0909	85.4545	85.3659	72.2892	85.3012	66.3793
62.0813	85.2871	85.4545	83.9506	73.0120	85.5422	67.7340
61.1244	84.9282	84.8485	72.8395	71.9277	84.9398	66.3793
60.7656	83.6124	84.7273	79.0123	71.4458	84.3373	65.1478
61.6029	84.5694	85.3333	87.6543	72.5301	85.0602	66.9951
61.3636	85.1675	85.2121	84.1463	72.0482	85.6627	64.7783
61.7225	84.5694	84.9697	82.7160	72.2892	85.1807	66.1330
